,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
economic,0.15398999,0.028959507,0.092910774,-0.0236255,0.23344767,-0.27525023,0.06338725,0.28275833,0.07598791,-0.09866452,0.14040868,-0.15906365,-0.07104934,-0.049654864,0.14513582,0.0102877915,-0.13955791,0.15395819,-0.0014346947,-0.31458506,0.28116608,0.07597638,0.24059604,0.1689001,-0.20059215,-0.16420245,0.015396204,-0.09978063,-0.2767831,0.11352604,0.26344445,-0.09803582,0.166479,0.03388157,-0.0919106,0.29976118,-0.067349926,0.034611784,0.26707175,-0.42987353,0.47090223,-0.29816672,-0.0483815,-0.04659279,0.0003112906,-0.064947985,-0.30949226,-0.01222312,0.21494555,0.032082148,0.16023481,0.026060684,0.35129717,-0.41753608,-0.34442896,0.07339299,0.19640401,-0.034340754,-0.23507303,-0.15518452,-0.10424948,0.15294968,-0.066973135,-0.28201267,-0.08736255,0.551368,0.060559623,0.049009655,-0.22179084,0.2518627,-0.057407398,-0.20247942,0.009919423,0.25320515,0.3434739,0.3628802,0.07318092,0.07256749,-0.23298022,0.0948563,-0.20623103,0.055249974,-0.34074277,0.20383987,-0.26704884,-0.007986688,0.026237387,-0.14579505,0.039845116,-0.035532072,0.41549623,-0.0136367455,0.010816966,-0.017415427,0.32035682,-0.19361167,0.17256123,-0.1898528,-0.16877583,-0.23310013
yield,0.4996489,0.2184585,-0.21731094,-0.2273925,-0.2253738,-0.39749393,0.056113638,0.43547314,0.09009054,-0.20446874,0.28656742,0.039543446,0.26667047,-0.06274655,-0.20237346,-0.22325099,0.38555393,-0.4400408,-0.56796616,-0.4623262,-0.22323465,0.09514777,0.29764813,-0.11686551,-0.21130802,0.08762731,-0.30389208,-0.38486558,0.057520594,-0.07941798,0.51001847,0.113024235,0.43428096,-0.2572708,-0.1845455,-0.12221669,-0.3302811,-0.42380106,-0.38308075,-0.43351248,-0.048432853,0.027423477,0.20604986,-0.23250933,0.30238047,-0.24828064,0.14460346,-0.07666491,-0.07173836,0.18822236,-0.13436617,-0.59435356,-0.3130634,0.4220719,-0.101787545,0.0162836,-0.13335344,0.06422197,0.25931603,0.33945963,0.09252114,-0.23861524,-0.20549567,0.3683955,-0.1651624,0.58291614,0.1373274,0.11811448,-0.431513,0.33426195,-0.09921264,0.12604325,0.2235435,-0.055983443,-0.07827372,-0.23633747,0.12212993,0.13949022,-0.41918197,0.40056828,-0.07626804,-0.20299423,-0.28235984,0.38784134,-0.24789254,-0.02307399,0.5318925,0.5049912,0.19453824,-0.020861715,0.30095467,0.061459593,-0.060023278,0.28030118,0.44575357,0.20250559,0.0054082815,0.0741503,0.05893721,0.24643569
returns,0.29708073,0.2657486,-0.22990678,0.066930935,-0.076206565,-0.084394224,0.18061285,0.29014048,-0.15521438,-0.35394728,0.1709017,0.121427804,0.14404827,-0.27156654,0.06607725,0.02782262,0.1894853,-0.37244448,-0.34289932,-0.36403543,0.041230783,0.24784163,0.061837275,-0.13141999,0.10440887,0.124749534,-0.33964998,-0.28239277,-0.03440508,-0.12263542,0.1118932,0.2107407,0.051852927,-0.085016854,-0.07132066,0.2309177,-0.112823464,-0.33752134,-0.28944728,-0.27821872,0.38555494,-0.11390871,-0.18027416,-0.1137091,0.0435228,-0.1311395,-0.0562717,-0.23935694,-0.116831526,0.10166862,0.31206352,-0.51728034,-0.3462698,0.33823022,-0.15183033,0.018826598,0.03093962,0.09031182,-0.16946667,0.10217919,0.10634616,-0.37368768,0.24106723,0.085338846,-0.24392961,0.5077163,-0.17870203,-0.16211948,-0.51202214,0.2255109,-0.29577643,0.3117125,0.036788665,-0.19844861,-0.1540287,-0.05162681,-0.16436249,0.09678206,-0.7564144,0.6348471,-0.22136018,-0.05738418,-0.19316284,0.20239037,-0.21631174,0.12070286,0.21305206,0.4589652,0.28296062,0.015051001,-0.087455295,0.13292347,-0.25470042,0.15781514,0.2990782,-0.08376978,0.09291821,0.06317423,-0.14050403,-0.020264674
risk,0.040305328,0.059320718,0.016221363,-0.018366408,0.05308197,-0.24595758,-0.07362492,0.15118867,0.10117915,-0.20653965,0.27256116,-0.06622584,-0.16254453,-0.22314575,0.03331907,0.020225434,-0.014710627,-0.36346218,-0.19508444,-0.22936136,0.28797543,0.11087094,0.18338065,-0.17116544,-0.06172495,-0.16944985,-0.19038054,-0.19354047,-0.020260563,-0.23087184,0.13463,0.055408664,0.028337518,-0.053970948,0.03488151,-0.0717069,-0.12518102,-0.1252663,-0.26968262,-0.21048543,0.37560612,-0.19522022,-0.14396583,-0.14912339,0.043545023,-0.32055902,-0.016315222,-0.026541425,0.11069608,0.26927575,0.22010742,-0.25149193,-0.033277288,0.16487816,-0.20558713,0.0012839921,0.24723211,-0.08824892,-0.20844878,-0.06301124,0.047230557,-0.09511001,0.046976727,-0.062904075,-0.3442255,0.3165486,0.038868036,-0.08701121,-0.2435846,0.12596032,-0.13759376,0.04036829,0.047908798,-0.071040764,-0.07820294,-0.014798232,0.0026871997,-0.043933906,-0.52585906,0.48472306,-0.08742447,0.013733309,0.07226777,0.28373903,-0.030361162,0.16561396,-0.054106623,0.3554759,0.14178547,0.15127501,0.08487235,0.09433871,-0.19598933,0.09213239,0.34027076,0.14362954,-0.14978373,0.0023871667,-0.11693063,-0.050332982
bloomberg,0.36377004,0.27408713,-0.26165134,-0.21887818,-0.21660879,-0.42785746,0.54323083,0.51134664,-0.12806322,-0.08171812,-0.045665324,-0.22343804,0.293956,0.028452098,0.17245789,-0.101537205,0.13392787,-0.14334203,-0.3065858,-0.8245781,0.1778229,0.28257558,0.39928982,-0.03256128,-0.39373636,0.337633,-0.12584038,-0.17204721,-0.010456865,-0.16085339,0.43376872,0.34171453,0.27497917,0.28946844,-0.43804413,0.09063969,0.01698109,-0.36596707,-0.030294208,-0.5439708,0.17432268,0.02846364,-0.16613023,-0.35593957,0.34592286,0.122157484,0.11168588,-0.35480508,0.01015773,0.12113872,-0.19238631,-0.13477422,-0.08071784,-0.014856329,-0.0008781327,0.19294474,0.2186963,0.29309142,-0.0839277,0.05504473,0.113730825,-0.2480549,-0.043207556,0.0020978155,-0.072192155,0.46694252,-0.1929185,0.109011054,-0.5128816,0.69933075,-0.42811286,0.04336843,0.34342638,0.016679697,-0.032384463,-0.012167056,0.16731265,0.21449196,-0.432833,0.17351593,0.018628838,0.08672424,-0.6308902,0.3145113,-0.2553356,-0.24406156,0.24098687,-0.0112013975,-0.06586397,-0.27427232,0.27602568,-0.2316348,0.062976375,0.2341796,0.016570471,-0.063546926,0.38581923,0.24061641,0.013357137,0.0026396536
equity,0.21729612,0.22928914,-0.013318181,-0.18422446,-0.12307531,0.020976745,0.113432325,0.23638271,-0.08394811,-0.29054812,0.12784244,0.060814124,0.16004272,-0.22908625,-0.15925792,-0.032558635,0.15024845,-0.21549067,-0.43344352,-0.3874269,0.08435512,0.14270599,0.16366237,-0.2914057,-0.11000198,-0.012731759,-0.16262986,-0.41391587,-0.077764355,-0.13752839,0.11169039,0.14071304,-0.097239986,-0.04098526,-0.08344025,0.13392134,-0.10240805,-0.278535,-0.30831534,-0.37930277,0.3077852,-0.061669815,0.012961635,-0.15653215,0.08396181,-0.37509367,-0.07229758,-0.104065746,-0.12448968,0.15620564,0.19358513,-0.40412217,-0.21218607,0.1924225,-0.13770528,-0.14962794,0.041986942,0.022855736,-0.1682843,0.088901,0.15902959,-0.32461196,0.24521399,-0.062397275,-0.12970446,0.45286798,-0.04182042,-0.2498365,-0.5980113,0.08157893,-0.2784788,0.22935629,0.07652692,-0.05570887,-0.14277445,-0.008787269,-0.023233825,0.12532748,-0.59343874,0.62530905,-0.0032797607,-0.073614635,-0.19344316,0.3062731,-0.29112488,0.04273135,0.23979516,0.49343243,0.24217215,0.19061716,0.10044165,0.25383326,-0.117102236,0.05192387,0.392323,-0.008423108,-0.091658846,-0.04759804,0.039447844,0.14098649
asset,0.22400627,0.2275163,-0.24313496,-0.30538023,0.018616332,-0.10260502,0.5361875,0.25888422,-0.009823482,-0.21028379,-0.11085402,0.026439372,0.18842661,-0.14263155,0.15883541,-0.0065545077,0.037352923,-0.3256292,-0.26364926,-0.7684961,0.7032846,0.11990261,0.5569234,-0.096542574,-0.2117138,0.026396113,-0.22054389,-0.15744933,-0.0094298115,0.019152569,0.07388114,0.5371253,0.14245048,0.35125107,-0.22897677,-0.0352611,-0.1842949,-0.16478457,-0.1885054,-0.28479338,0.5801542,-0.013155739,-0.23487177,-0.18522874,0.053410653,-0.092708685,0.048499648,-0.16991486,0.14545457,0.29407972,0.30414996,0.06953907,-0.24332492,-0.2133805,-0.34927174,0.12579411,0.2676243,0.19337624,-0.42091954,-0.41929212,0.2899095,-0.25171894,0.07341202,-0.3274344,-0.44668633,0.40747148,-0.048690517,-0.10081781,-0.6530208,0.43155095,-0.5632187,0.2266027,0.08825445,-0.042278904,-0.15237685,-0.24031761,0.10092136,0.21592595,-0.6979511,0.7168269,0.07071318,0.27874857,-0.3199117,0.45517752,-0.19904065,-0.0232794,0.09242415,0.22324564,-0.18048629,-0.34690905,0.40857315,-0.05360623,-0.1939935,0.11068225,0.05684223,-0.16966993,0.15146263,0.015054785,-0.24055709,-0.16684236
average,0.3122638,0.32468572,-0.1705873,0.12286165,-0.17086451,-0.17913051,0.259401,0.52454895,-0.24559706,-0.20722248,0.20544583,0.025118314,0.073047936,-0.2281399,-0.0014373573,-0.14892277,0.14711381,-0.41289705,-0.44099054,-0.34617025,-0.22702125,0.31428245,-0.04545647,-0.105333045,-0.3337999,0.2365996,-0.31177795,-0.2150183,-0.095767304,-0.16033883,0.30026808,-0.24726887,0.23944816,-0.0928605,-0.23051623,0.002231351,-0.10846244,-0.24225481,-0.09200206,-0.5053314,0.05230822,0.032443143,0.0024409778,-0.37402165,0.12269725,0.07748623,0.034401786,-0.2877085,0.043540835,0.12721194,-0.06232876,-0.5677055,-0.21716198,0.28553417,0.18963628,-0.027084395,0.20000827,0.16168691,0.06373173,0.3268059,-0.16118242,-0.23481803,-0.030836409,0.04853692,-0.08366868,0.421705,-0.08743265,0.07510594,-0.34765196,0.33119833,-0.17328806,0.069720484,0.17280987,-0.16330932,-0.04642039,-0.056800783,0.024400448,0.047775187,-0.54276955,-0.02215102,-0.113304384,-0.033419784,-0.22645307,0.27770707,-0.108624205,-0.20904292,0.15365155,0.28756714,0.27981037,0.0019213526,-0.04572784,0.092860624,-0.051646266,0.039874356,0.31587636,0.13183607,0.16304268,0.25997493,0.15998733,0.07496415
december,0.28847292,0.23994797,-0.12025913,-0.20760018,-0.11738486,-0.18674229,0.4843972,0.32081607,0.0014182233,-0.2850032,0.068172395,-0.26200643,0.20823918,-0.107839316,0.17640251,0.000936136,0.16861169,-0.18750082,-0.12500973,-0.5432014,0.20185989,0.2048976,0.32907975,0.01616991,-0.25869864,0.24855492,-0.02754297,-0.22958742,-0.02002507,0.029745797,0.28917468,0.22145268,0.10499215,0.1286909,-0.3031812,0.12720308,-0.08975676,-0.3852825,-0.022305666,-0.6423652,0.06819613,-0.03263226,-0.031945515,-0.36420354,0.23036897,-0.057409767,-0.00869687,-0.14836548,-0.071844846,0.15267263,-0.25294155,-0.14503603,-0.16066615,-0.06817791,0.040508445,0.074817814,0.06854612,0.13480388,-0.1739911,-0.018040717,-0.11531217,-0.2388587,0.06740267,0.024126071,-0.14543931,0.43735313,-0.16087037,0.081005946,-0.33318132,0.45472732,0.021650169,-0.038801055,0.30223233,-0.0916016,4.8643487e-06,0.11815352,0.06538206,0.23603773,-0.47479534,0.17291296,0.06639237,-0.10061498,-0.37863144,0.30633995,0.0151203675,-0.21223122,0.30166355,0.0715566,-0.057801936,-0.13431454,0.18008874,-0.21763329,0.11881057,0.18318944,0.17129667,0.010554406,0.3181611,-0.017150935,0.011850131,0.05736927
return,0.23101696,0.18470185,-0.29837927,0.048657216,-0.093363434,-0.06554321,0.28499863,0.31308573,-0.32704136,-0.31302884,0.074727625,-0.070941135,0.22810335,-0.061994173,0.1072699,-0.05662395,0.30128434,-0.37848163,-0.2618543,-0.44952363,0.017809477,0.33215544,0.08502615,-0.26428857,0.15210208,0.22730176,-0.31235036,-0.27529556,-0.026620982,-0.23938613,0.15492949,0.30165377,0.006882531,-0.018833045,-0.17516793,0.33237854,-0.10139821,-0.46586972,-0.25494298,-0.44005153,0.057115022,-0.047873124,-0.18046018,-0.027012944,0.18695731,-0.083388664,-0.03515207,-0.2740507,-0.20216013,-0.022798056,0.14689891,-0.46856844,-0.30102602,0.42013976,-0.013137201,-0.04593644,0.03241306,0.15363279,-0.1192323,0.04276236,0.1288091,-0.3364685,0.24201874,0.21062633,-0.23201895,0.48611537,-0.31269762,-0.073493205,-0.5456666,0.3085221,-0.19923359,0.39580593,0.16266753,-0.23411804,-0.03481081,-0.12643392,-0.17981543,0.067168936,-0.7005824,0.42998993,-0.22242713,-0.15837374,-0.36338338,0.19837251,0.004983102,0.018066123,0.310775,0.40129474,0.2624501,-0.015288315,-0.1568733,0.062951565,-0.15896672,0.30286124,0.20777929,0.06560685,0.16815561,0.100942686,0.009907151,0.0077029136
fed,0.24220812,0.29598394,0.27657363,0.031183228,0.045336574,-0.84208614,0.026806079,0.57386535,0.08377222,-0.07549083,0.36631414,-0.05276866,-0.1925931,-0.1526578,0.26543465,0.061443873,0.011035602,-0.32037294,-0.3122649,-0.39976272,0.07882886,0.024958711,0.26389912,0.13681172,-0.20914955,0.1994498,0.13824686,0.067503355,-0.061135028,0.06909269,0.031280316,-0.42358732,0.3510001,0.0035790007,-0.14795001,-0.030980792,0.21977781,0.07581783,-0.08922033,-0.49099278,0.2981916,-0.29466423,-0.064904705,-0.37702757,0.12895072,-0.1803051,-0.089701496,-0.22618899,0.038930815,0.20998865,-0.23038003,0.036270954,-0.11881847,0.05917566,-0.05433015,0.08509961,0.32424513,-0.025709212,-0.2732906,0.39258534,-0.09906734,-0.21711494,-0.0073902877,-0.13573655,-0.14549312,0.4239087,0.02589945,0.16043305,0.031258937,0.22249779,-0.07591001,-0.37716106,0.1119204,-0.1297952,0.02225775,0.50532144,0.13995855,0.31072617,-0.47139218,0.06327722,-0.1923412,0.33460802,0.03279887,-0.07454365,-0.44363666,-0.023710577,-0.24768518,0.31889373,0.08575563,-0.21611495,0.21525049,-0.124841094,0.3026956,0.07806213,0.5359292,-0.018916868,0.12629479,0.07560507,-0.31145054,-0.2365724
forecasts,0.40442666,-0.05668716,-0.08438722,0.12877628,0.0524089,-1.0384766,0.016879888,0.47311404,0.20040384,-0.22299516,0.19131188,-0.6493316,0.13844545,0.12088679,0.16223416,-0.20965561,0.12009264,0.18340576,0.30780768,-0.5833142,0.17162853,0.28149047,0.50678664,0.10328643,-0.029839639,0.01689416,-0.3266688,-0.21834324,-0.13937087,-0.25128028,0.7765813,0.27735922,0.28357515,0.10703847,-0.35282856,0.82552147,-0.026848085,-0.19350363,0.15433586,-0.37022653,0.18697271,-0.36142904,-0.34840378,0.054977126,0.35333842,0.089482486,-0.19324389,-0.22705404,-0.09461698,-0.20361617,-0.04830755,0.014351792,0.6229252,-0.17618383,-0.38436767,0.21607028,0.1332873,-0.12741265,0.0024797227,0.102572925,-0.18707575,-0.1458706,-0.40880606,0.16125871,-0.075746104,0.67129976,-0.29283828,0.03752292,-0.27075168,0.5608232,-0.09911587,-0.123944856,0.16675663,0.4485475,0.6807598,0.1552007,-0.39661884,-0.029941257,-0.26904348,0.45275182,-0.21231098,-0.25358972,-0.5313019,0.28082,-0.25273708,0.18648386,0.13915104,-0.23247993,0.3032471,0.15132742,0.5052383,-0.2884401,-0.112595364,0.18008998,0.21822502,-0.08350253,0.032129474,0.13654517,-0.3025828,-0.09014211
term,0.02696791,0.15079875,-0.038172536,0.15081704,-0.015802676,-0.22037025,-0.13382493,0.36807406,0.065948844,-0.17362925,0.38291913,-0.052792255,-0.09448609,-0.22600295,-0.14446189,-0.15964705,-0.022714019,-0.4102094,-0.24184327,-0.25442168,-0.06478697,0.14360413,0.061129827,-0.15204962,-0.122425094,-0.19702047,-0.31735826,-0.1360652,-0.007871941,-0.17058578,0.1318904,-0.08649911,0.16303132,-0.059667867,-0.0018546124,-0.025129456,-0.117973305,-0.23507735,-0.22334269,-0.10915382,0.31436497,-0.14454052,-0.22220075,-0.10694112,0.054610837,-0.18536448,0.0063846246,-0.16435541,0.056908056,0.26100224,0.1897734,-0.41079986,0.028601503,0.29602477,-0.10813567,-0.059991892,0.26494858,-0.055834603,-0.11177771,0.19843431,-0.14080422,-0.13625821,-0.047153216,-0.086457044,-0.27786207,0.25951248,0.110671505,0.059398584,-0.30203012,0.08430381,-0.121646725,0.019241702,0.121187866,-0.086616136,-0.010489969,-0.011529954,-0.06061662,-0.12250728,-0.45021304,0.3553213,-0.091086864,0.046870347,-0.06467279,0.32504067,-0.120274305,0.19561602,-0.09402909,0.2677594,0.29791617,0.40462345,0.020262836,0.21203996,-0.27694258,-0.050170507,0.41544396,0.23967226,0.006171287,0.15917043,0.10128994,0.027026216
dec,0.49380755,0.15062152,-0.30566558,0.20687601,0.10060219,-0.7689243,0.3504859,1.1180435,-0.6196611,-0.15116107,-0.06331931,-0.17222893,-0.028520433,0.17264462,0.37744108,-0.10928645,0.31457245,-0.42259803,-0.27886543,-0.3887241,-0.32826346,0.26994294,0.24440166,-0.2787374,-0.029046964,0.32089,-0.22316349,-0.20565951,-0.25710243,-0.021520793,0.7420681,-0.37696618,0.44745526,-0.19595322,-0.2956047,0.51273215,-0.19576375,-0.06399627,0.13508512,-1.0179869,-0.18112606,-0.17558113,6.721117e-05,-0.009333649,0.31515747,0.057151284,-0.031449426,-0.36881527,-0.039543945,-0.005795138,-0.3315863,-0.50502837,-0.3648786,0.3187408,0.24926738,0.36135006,0.08743179,0.10416391,0.05149746,0.4282606,-0.3274767,0.033133853,0.0069732373,0.44147605,-0.11074745,0.84684825,0.050069302,0.5258209,-0.28276098,0.5715441,0.14055827,0.04316424,0.2980611,-0.1339081,0.4279616,0.21612993,-0.05718549,-0.0022610966,-0.40810353,-0.39783278,-0.325619,-0.13475206,-0.4197568,0.024907514,0.013993787,-0.14317566,0.28724006,0.58463347,0.3390943,-0.15047868,0.087821804,-0.18610466,0.19555879,0.3658946,0.17793708,0.22196893,0.5561091,0.15688175,0.32911766,-0.15765218
time,0.063279234,0.13744676,0.06545322,-0.08376421,0.08437392,-0.18074094,-0.028916229,0.3036472,-0.06550494,-0.114309624,0.14002278,-0.044303454,-0.074710816,-0.13034156,0.025002047,-0.043497987,0.026361527,-0.20835298,-0.24549028,-0.20741631,0.12334425,0.08253466,0.13605851,-0.027807806,-0.11095196,-0.107162595,-0.04678888,-0.16914262,-0.12413789,0.0036063395,0.085551046,-0.055004258,0.09642523,-0.08196113,-0.024393288,0.036747646,-0.17184158,-0.11471588,-0.045373403,-0.40676513,0.2585981,-0.17882296,0.02115068,-0.13508543,0.08410755,-0.16135062,-0.08548711,-0.020480372,0.09302394,0.18958497,0.04762873,-0.19041388,-0.09008611,0.031595327,-0.055477627,0.0005844418,0.16009472,0.01659546,-0.115834095,0.0074407095,-0.008695879,-0.045382775,0.05365159,-0.12479581,-0.18204428,0.3689769,0.08409332,0.038569886,-0.17935577,0.14999482,-0.0012203672,-0.010556052,0.14364514,-0.10310866,0.006560832,0.18221204,0.08383778,0.005086265,-0.3848406,0.18136512,-0.09189541,0.06152396,-0.08870791,0.14763238,-0.1028874,0.003525441,0.030837854,0.36030853,0.13327299,0.08079403,0.14073363,0.06649204,-0.015925387,0.08739638,0.2667267,0.07255998,0.029540885,-0.080195725,0.009048656,-0.076905414
economy,-0.0641984,0.11341794,0.28290457,-0.12623477,0.29904443,-0.14930634,-0.08717282,0.24577947,-0.029459942,-0.079036735,0.1289733,-0.0049081435,-0.38868937,-0.17879836,0.118417114,0.041357975,-0.14512508,-0.09956531,-0.17069522,-0.106085606,0.32378262,0.06885621,0.18105832,-0.0025156713,-0.16574948,-0.2514232,0.022822877,0.0030165296,-0.29442915,0.17987552,-0.005332691,-0.29989815,-0.009821137,-0.11605916,0.09862904,0.015723882,-0.16068268,0.032747775,0.04012365,-0.397494,0.41183016,-0.35055503,0.10212068,-0.045028284,-0.04739944,-0.2706278,-0.33165324,0.08960072,0.23776406,0.20882657,0.15677862,0.0242342,0.027849939,-0.26609582,-0.16806649,-0.079062924,0.23148741,-0.022905638,-0.27121127,-0.07378791,-0.20115188,0.18861148,-0.0021738282,-0.36704177,-0.15086329,0.421009,0.14039116,0.08801297,-0.104840055,-0.06556766,-0.01331159,-0.111196116,0.072256766,-0.065688334,0.21287787,0.32681286,0.13591723,-0.027710702,-0.36031258,0.06898457,-0.19717053,0.16556382,-0.021120181,0.16979635,-0.09603434,-0.013214205,-0.15163518,0.20442785,0.12164568,0.05851745,0.2925784,0.14586252,0.053087108,-0.056790616,0.41675514,0.016008371,0.12206751,-0.2563435,-0.04480703,-0.2318894
forecast,0.228458,0.19501309,0.039914377,0.15952238,0.20308495,-0.45161253,0.08631065,0.43964025,-0.15935405,-0.0064967806,0.060216706,-0.12487455,-0.34720019,0.028657408,0.21793766,0.042048432,0.030747546,-0.109135985,-0.28118747,-0.3133213,0.028727826,0.23477127,0.11193719,-0.12673475,-0.14955008,0.18155737,-0.12711759,0.022106932,-0.31394768,-0.08797186,0.3073982,-0.42100835,0.23338324,-0.2536477,-0.14008737,0.1508965,-0.014956561,0.13446309,-0.0046440214,-0.36259153,0.11623999,-0.16683592,0.026668115,-0.035156574,0.09113929,-0.09280015,-0.19514108,-0.23971565,0.22031006,0.119853124,0.052279495,-0.32213315,-0.03839156,-0.053060178,-0.062965035,0.08085035,0.2409354,0.12487962,-0.0113754785,0.20524631,-0.19164586,0.06875145,-0.09355283,0.07220143,-0.06328375,0.4513301,-0.206284,0.28991285,-0.11012353,0.06937645,-0.09235932,-0.015794445,0.17082083,0.19136827,0.37058774,0.020027399,0.021255787,0.032731406,-0.41302535,-0.10266912,-0.44579658,0.06423485,-0.1055717,0.06603839,-0.04248558,-0.1320533,-0.084329255,0.14804834,0.20534055,-0.16235863,0.20682614,0.12945259,0.08914062,0.15098038,0.2439893,0.018914156,0.15625615,0.13412286,-0.11954388,-0.11307959
total,0.20750698,0.2049268,-0.32559106,0.034863573,-0.07756392,0.11971516,0.28769344,0.36397338,-0.412695,-0.19022141,-0.07165057,0.04562869,0.13110662,-0.067488566,0.111642085,-0.0064811823,0.29965243,-0.2801736,-0.31784573,-0.37808746,-0.11032175,0.31854713,0.042030096,-0.24242826,0.113281846,0.19532609,-0.3020497,-0.28307283,-0.20026635,-0.044168875,0.21251301,0.17642057,0.09385691,-0.09442318,-0.2022322,0.4004087,-0.21108869,-0.5062268,-0.17923637,-0.5581478,0.101273894,-0.054287724,-0.086672805,0.11558859,0.20150244,-0.00920601,-0.07214103,-0.28594816,-0.081821874,-0.07317948,0.08986895,-0.5117539,-0.2716394,0.4009197,0.020976547,0.046502266,-0.08024567,0.27240482,-0.05582799,-0.007811737,0.13052186,-0.17734678,0.28885108,0.17266119,-0.1861757,0.5822266,-0.25125882,0.008977152,-0.51974946,0.28988215,-0.15447351,0.43338892,0.19825435,-0.27779847,0.07814588,-0.0034307868,-0.16385943,0.034993283,-0.64211196,0.18675764,-0.21968225,-0.18533418,-0.43694502,0.16541241,-0.029827276,-0.08369575,0.35782337,0.37202442,0.23922926,-0.07105068,-0.15383254,0.065586455,-0.18467517,0.20482573,0.112517014,0.028143754,0.33280632,0.023033807,0.10366242,-0.045203082
usd,-0.15377727,-0.15296215,-0.24171107,0.17825614,0.28057948,-0.78337336,-0.29502591,0.44816414,0.20121628,0.08671659,0.2487599,-0.6686416,-0.103467986,0.41331798,-0.2531916,-0.27107885,-0.029907493,-0.20294234,0.21322143,-0.07115983,-0.094761945,0.05893876,0.26180965,-0.3278704,0.1708875,-0.590113,-0.26764086,-0.24796703,0.100827605,-0.5835341,0.53329,0.42510876,0.26916483,0.09641818,-0.035519462,0.35259286,-0.16413501,-0.36952785,-0.4451122,-0.37220207,0.027894715,-0.12631926,-0.46622607,0.28133577,0.30492097,-0.5035598,-0.07176567,-0.0677644,-0.015683616,0.2091622,0.031907666,-0.31822523,0.31483802,0.6707677,-0.17827803,0.37723872,0.23013194,-0.34917802,-0.00670849,0.31070194,-0.014077122,0.085891515,0.041112978,0.36663732,-0.4188009,0.2500691,0.023319677,0.6040261,-0.085949436,0.13293914,0.23964597,-0.15528452,0.5465984,0.052450642,0.26532352,0.13620849,-0.10439931,-0.3802118,-0.3502436,0.22751956,-0.522583,-0.0045148847,-0.092740916,0.28183258,0.1215229,0.40514532,0.1518372,0.37888518,0.4583148,0.504238,0.24916638,0.12560707,-0.3672383,0.39642692,0.4000995,0.96343094,0.09020828,-0.026476318,0.17047824,0.27661926
